RECORD_ID,TIMESTAMP,CALLING_NUM,CALLED_NUM,CALL_TYPE,DURATION_SEC,CALLER_IMSI,CALLER_IMEI,CALLER_MNO,BTS_ID,CELL_ID,LAC,STATUS
CDR-SUB-963796,2026-05-25T20:47:25.451178,+919142197428,+916010506738,VOICE,67,405188894312633,353684097338408,Vodafone_Idea,BTS-MUM-011,11892,1002,SUCCESS
CDR-SUB-827361,2026-05-25T20:57:22.451178,+916983872621,+919326630684,VOICE,470,405840834041678,868203045772887,Jio,BTS-MUM-009,77899,1001,SUCCESS
CDR-SUB-843690,2026-05-25T20:47:46.451178,+917089106615,+916904522290,SMS,0,405840896588765,868203043119081,Jio,BTS-MUM-005,27194,1000,SUCCESS
CDR-SUB-858277,2026-05-25T20:47:06.451178,+916734332742,+918524173983,VOICE,48,405840687937880,864382046500408,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-952274,2026-05-25T20:57:41.451178,+917972389529,+918401937018,SMS,0,405840906974273,864382047771453,Jio,BTS-MUM-014,28654,1002,SUCCESS
CDR-SUB-556584,2026-05-25T20:56:08.451178,+916979618151,+917228953943,SMS,0,405840553980984,868203045407187,Jio,BTS-MUM-013,96156,1002,SUCCESS
CDR-SUB-843779,2026-05-25T20:47:31.451178,+917868299798,+917664589287,SMS,0,405451239106896,868203047911970,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-242516,2026-05-25T20:59:40.451178,+919870368390,+918424709401,SMS,0,405840606862667,353684099909248,Jio,BTS-MUM-007,99315,1001,SUCCESS
CDR-SUB-816377,2026-05-25T20:47:53.451178,+919300847500,+917356749250,VOICE,0,405450088374063,868203045926780,Airtel,BTS-MUM-002,20960,1000,NO_ANSWER
CDR-SUB-643333,2026-05-25T21:05:16.451178,+916309679899,+916318903853,VOICE,214,405452267672852,868203047671376,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-969698,2026-05-25T21:11:48.451178,+917356749250,+918550653630,SMS,0,405459096488600,864382047831455,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-678925,2026-05-25T21:16:17.451178,+917654890656,+919523414579,SMS,0,405185131440821,353684097141182,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-772752,2026-05-25T21:01:40.451178,+919204600776,+917059599049,VOICE,114,405457573697035,359028096612955,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-970270,2026-05-25T21:15:33.451178,+917561403846,+919142197428,SMS,0,405072084321586,351657118622929,BSNL,BTS-MUM-010,76457,1001,SUCCESS
CDR-SUB-575825,2026-05-25T21:20:14.451178,+918829871099,+916728175810,SMS,0,405453887910944,359028095091987,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-494517,2026-05-25T21:24:29.451178,+917914396936,+916554564926,SMS,0,405840527638505,864382044791405,Jio,BTS-MUM-003,97016,1000,SUCCESS
CDR-SUB-489321,2026-05-25T21:24:49.451178,+919326630684,+917514757104,VOICE,0,405188212929855,868203047502647,Vodafone_Idea,BTS-MUM-011,11892,1002,BUSY
CDR-SUB-106107,2026-05-25T21:24:49.451178,+916959580968,+919333709048,SMS,0,405182580077129,864382046097017,Vodafone_Idea,BTS-MUM-011,11892,1002,SUCCESS
CDR-SUB-152556,2026-05-25T21:28:34.451178,+919006057141,+917914396936,VOICE,160,405840530153533,351657110688019,Jio,BTS-MUM-001,78329,1000,SUCCESS
CDR-SUB-982537,2026-05-25T21:21:10.451178,+917356749250,+919094201855,VOICE,141,405459096488600,864382047831455,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-857973,2026-05-25T21:39:03.451178,+917604216150,+916568406882,SMS,0,405840216035677,868203045583219,Jio,BTS-MUM-013,96156,1002,SUCCESS
CDR-SUB-302209,2026-05-25T21:38:56.451178,+917694107918,+916571540271,SMS,0,405457462396402,868203043351353,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-832296,2026-05-25T21:43:30.451178,+917228953943,+917021214807,VOICE,115,405450884229353,864382043145512,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-752164,2026-05-25T21:47:00.451178,+919278515314,+917604216150,SMS,0,405453749736939,864382040026400,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-856920,2026-05-25T21:48:52.451178,+916571540271,+916026809904,SMS,0,405455940965333,868203047678538,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-716082,2026-05-25T21:52:21.451178,+917895494009,+916567458343,VOICE,365,405840895048275,353684094441510,Jio,BTS-MUM-006,42896,1001,SUCCESS
CDR-SUB-210546,2026-05-25T21:54:53.451178,+919936351080,+916656933137,SMS,0,405457116215737,864382043445292,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-640441,2026-05-25T21:51:38.451178,+917551359328,+916196634198,VOICE,145,405840763477166,351657111827806,Jio,BTS-MUM-004,31197,1000,SUCCESS
CDR-SUB-189775,2026-05-25T21:51:19.451178,+917007647892,+916678634340,SMS,0,405840511615817,868203046229242,Jio,BTS-MUM-004,31197,1000,SUCCESS
CDR-SUB-286905,2026-05-25T22:13:31.451178,+919276513825,+917972389529,SMS,0,405840102762415,868203046696192,Jio,BTS-MUM-007,99315,1001,SUCCESS
CDR-SUB-458686,2026-05-25T22:05:45.451178,+919278515314,+917323548258,SMS,0,405453749736939,864382040026400,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-249549,2026-05-25T22:11:11.451178,+919980189677,+919055580641,VOICE,68,405840707354890,359028096376536,Jio,BTS-MUM-014,28654,1002,SUCCESS
CDR-SUB-218513,2026-05-25T22:02:30.451178,+917514757104,+917654890656,SMS,0,405840659060962,351657114979893,Jio,BTS-MUM-013,96156,1002,SUCCESS
CDR-SUB-643524,2026-05-25T22:11:57.451178,+918829871099,+916026809904,SMS,0,405453887910944,359028095091987,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-508121,2026-05-25T22:20:45.451178,+917007647892,+919977738198,SMS,0,405840511615817,868203046229242,Jio,BTS-MUM-013,96156,1002,SUCCESS
CDR-SUB-526696,2026-05-25T22:24:42.451178,+917819615715,+916571540271,SMS,0,405185670254691,359028093797973,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
CDR-SUB-282963,2026-05-25T22:23:08.451178,+919069273877,+918221902139,VOICE,0,405456235986950,351657118512260,Airtel,BTS-MUM-002,20960,1000,BUSY
CDR-SUB-191216,2026-05-25T22:29:36.451178,+916833418890,+917820984601,VOICE,228,405840565392826,864382043461125,Jio,BTS-MUM-006,42896,1001,SUCCESS
CDR-SUB-971371,2026-05-25T22:42:07.451178,+916583026456,+916728175810,VOICE,50,405459844250072,868203043952234,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-917988,2026-05-25T22:43:33.451178,+918736292116,+919929356932,SMS,0,405840800206875,868203043256107,Jio,BTS-MUM-013,96156,1002,SUCCESS
CDR-SUB-466700,2026-05-25T22:46:03.451178,+918502435585,+916318903853,VOICE,0,405840149114064,359028093548418,Jio,BTS-MUM-004,31197,1000,NO_ANSWER
CDR-SUB-963275,2026-05-25T22:46:33.451178,+917766469204,+916734332742,SMS,0,405840920351816,868203047099917,Jio,BTS-MUM-010,76457,1001,SUCCESS
CDR-SUB-699188,2026-05-25T22:38:43.451178,+917694107918,+919142197428,SMS,0,405457462396402,868203043351353,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-139940,2026-05-25T22:46:46.451178,+916010506738,+918245244001,VOICE,216,405184288056513,868203040853500,Vodafone_Idea,BTS-MUM-008,68203,1001,SUCCESS
CDR-SUB-736935,2026-05-25T22:55:19.451178,+919204600776,+916678634340,SMS,0,405457573697035,359028096612955,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-801900,2026-05-25T23:01:30.451178,+917552240168,+918642275680,SMS,0,405450791993506,351657117252587,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-421137,2026-05-25T22:55:28.451178,+917228953943,+916364937963,VOICE,105,405450884229353,864382043145512,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-536480,2026-05-25T22:46:55.451178,+916833418890,+919069273877,SMS,0,405840565392826,864382043461125,Jio,BTS-MUM-006,42896,1001,SUCCESS
CDR-SUB-445522,2026-05-25T22:55:12.451178,+919528192376,+916678634340,SMS,0,405840195779499,351657114271523,Jio,BTS-MUM-003,97016,1000,SUCCESS
CDR-SUB-528648,2026-05-25T22:56:25.451178,+918747563560,+917021214807,SMS,0,405454757586291,868203041011512,Airtel,BTS-MUM-002,20960,1000,SUCCESS
CDR-SUB-694278,2026-05-25T23:14:15.451178,+918736292116,+916510912543,SMS,0,405840800206875,868203043256107,Jio,BTS-MUM-013,96156,1002,SUCCESS
CDR-SUB-876702,2026-05-25T23:22:01.451178,+919523414579,+919300847500,SMS,0,405188005874184,359028094979398,Vodafone_Idea,BTS-MUM-012,59908,1002,SUCCESS
