RECORD_ID,TIMESTAMP,SUBSCRIBER_ID,USERNAME,MSISDN,IMSI,SOURCE_PRIVATE_IP,SOURCE_PRIVATE_PORT,SOURCE_PUBLIC_IP,SOURCE_PUBLIC_PORT,DESTINATION_IP,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PROVIDER_NAME,ACCESS_TYPE
IPD-SUB-170941,2026-05-25T15:18:15.451178,SUB-000093,maryharper,+918502435585,405840149114064,100.78.247.175,60496,49.37.254.249,15262,8.8.4.4,53,UDP,264597959,1391017133,Jio,CELLULAR
IPD-SUB-233446,2026-05-25T15:23:50.451178,SUB-000032,ugonzalez,+916318903853,405840307262584,100.82.84.150,62507,49.36.5.230,2633,23.212.248.60,443,TCP,28470751,470682947,Jio,CELLULAR
IPD-SUB-927398,2026-05-25T15:26:16.451178,SUB-000037,hendersonnicole,+918401937018,405451682674034,100.79.235.27,57390,223.183.220.155,44029,157.240.16.53,443,TCP,10348531,51856381,Airtel,CELLULAR
IPD-SUB-681723,2026-05-25T15:25:30.451178,SUB-000015,melissahaynes,+919204600776,405457573697035,100.73.229.53,52457,106.197.79.215,32241,23.212.248.51,443,TCP,80432492,1484772114,Airtel,CELLULAR
IPD-SUB-148733,2026-05-25T15:29:59.451178,SUB-000076,brenda36,+919977738198,405455110612045,100.78.87.157,51505,223.178.10.61,7518,157.240.23.174,443,TCP,157227124,715112779,Airtel,CELLULAR
IPD-SUB-678753,2026-05-25T15:23:28.451178,SUB-000038,michelle88,+916656933137,405840779302639,100.121.196.67,58624,103.40.183.7,34319,172.217.16.142,443,TCP,20027242,400146842,Jio,CELLULAR
IPD-SUB-724149,2026-05-25T15:24:02.451178,SUB-000024,shawn08,+919936351080,405457116215737,100.88.147.213,54029,223.181.187.194,29130,142.250.190.46,443,TCP,70729615,958542054,Airtel,CELLULAR
IPD-SUB-531563,2026-05-25T15:27:59.451178,SUB-000066,savannaholiver,+919730116907,405451522659684,100.118.0.95,57574,106.196.17.249,11008,172.217.16.142,443,TCP,51826724,783254980,Airtel,CELLULAR
IPD-SUB-775007,2026-05-25T15:33:00.451178,SUB-000045,cassandra03,+916959580968,405182580077129,100.70.23.84,57232,150.129.19.17,24898,172.217.16.142,443,TCP,10475680,144129167,Vodafone Idea,CELLULAR
IPD-SUB-712666,2026-05-25T15:43:31.451178,SUB-000064,josephsandoval,+918630884248,405840780465999,100.67.60.69,55269,49.44.74.11,16541,157.240.23.174,443,TCP,296135216,1306420213,Jio,CELLULAR
IPD-SUB-425623,2026-05-25T15:40:55.451178,SUB-000096,fitzpatrickmichael,+916214147419,405840503753117,100.90.114.71,53036,109.136.215.170,3546,142.250.190.46,443,TCP,127757853,1767348694,Jio,CELLULAR
IPD-SUB-322768,2026-05-25T15:35:41.451178,SUB-000095,latashadyer,+917499589805,405840470025420,100.86.193.158,55637,49.41.82.62,29132,23.212.248.51,443,TCP,8082226,167946912,Jio,CELLULAR
IPD-SUB-604763,2026-05-25T15:34:34.451178,SUB-000038,michelle88,+916656933137,405840779302639,100.121.196.67,52499,83.111.108.148,48754,31.13.88.49,443,TCP,287496452,1827523272,Jio,CELLULAR
IPD-SUB-283360,2026-05-25T15:32:38.451178,SUB-000023,jamesdeanna,+918747563560,405454757586291,100.73.29.88,63788,106.203.165.22,29433,172.217.16.142,443,TCP,4031804,56836830,Airtel,CELLULAR
IPD-SUB-493415,2026-05-25T15:39:55.451178,SUB-000076,brenda36,+919977738198,405455110612045,100.78.87.157,59226,223.176.157.157,38445,142.250.190.46,443,TCP,154673509,1894675523,Airtel,CELLULAR
IPD-SUB-217255,2026-05-25T15:37:46.451178,SUB-000013,christopher07,+919142197428,405188894312633,100.67.122.54,64286,27.58.10.179,13399,142.250.190.46,443,TCP,1783503,22538090,Vodafone Idea,CELLULAR
IPD-SUB-753034,2026-05-25T15:56:34.451178,SUB-000053,howardmichelle,+917590996624,405840601102642,100.123.84.197,59263,82.171.117.41,6791,31.13.88.49,443,TCP,16166043,72541841,Jio,CELLULAR
IPD-SUB-307120,2026-05-25T15:50:56.451178,SUB-000020,barkerkyle,+917914396936,405840527638505,100.105.128.111,55219,49.38.53.22,45441,8.8.4.4,53,UDP,11445091,45815560,Jio,CELLULAR
IPD-SUB-154549,2026-05-25T15:48:51.451178,SUB-000013,christopher07,+919142197428,405188894312633,100.67.122.54,65286,27.57.19.127,23810,172.217.16.142,443,TCP,966759,28431518,Vodafone Idea,CELLULAR
IPD-SUB-456710,2026-05-25T15:56:41.451178,SUB-000083,jason31,+918550653630,405459809705526,100.127.123.236,58522,106.203.22.173,11021,157.240.13.35,443,TCP,15378764,114299378,Airtel,CELLULAR
IPD-SUB-637611,2026-05-25T15:48:20.451178,SUB-000048,jarvisdean,+916010506738,405184288056513,100.77.82.198,49933,150.129.61.228,12768,172.217.16.142,443,TCP,77198564,2044618126,Vodafone Idea,CELLULAR
IPD-SUB-211696,2026-05-25T15:55:05.451178,SUB-000003,gutierrezlucas,+917228953943,405450884229353,100.119.154.124,61781,223.181.65.1,16287,31.13.88.49,443,TCP,7956123,36100359,Airtel,CELLULAR
IPD-SUB-978030,2026-05-25T15:46:44.451178,SUB-000064,josephsandoval,+918630884248,405840780465999,100.67.60.69,63316,49.35.135.202,8620,142.250.190.46,443,TCP,51956734,806892127,Jio,CELLULAR
IPD-SUB-733850,2026-05-25T15:50:14.451178,SUB-000059,kristine26,+916678634340,405452148277948,100.67.89.104,57673,106.192.246.181,1168,172.217.16.142,443,TCP,47686644,757792297,Airtel,CELLULAR
IPD-SUB-900499,2026-05-25T15:50:04.451178,SUB-000066,savannaholiver,+919730116907,405451522659684,100.118.0.95,55428,106.199.17.9,15763,23.212.248.60,443,TCP,51664433,757761529,Airtel,CELLULAR
IPD-SUB-593479,2026-05-25T15:59:55.451178,SUB-000025,ddawson,+919055580641,405840833430840,100.96.93.58,57153,78.204.23.7,36157,8.8.8.8,53,UDP,17938095,95651549,Jio,CELLULAR
IPD-SUB-276467,2026-05-25T16:06:47.451178,SUB-000021,cainjacob,+916979618151,405840553980984,100.120.143.144,50690,96.197.235.196,35099,172.217.16.142,443,TCP,4242231,95140692,Jio,CELLULAR
IPD-SUB-294292,2026-05-25T16:09:53.451178,SUB-000044,williamsgregory,+918839090468,405451292994832,100.109.1.107,61642,106.204.245.129,49102,31.13.88.49,443,TCP,37964839,168923185,Airtel,CELLULAR
IPD-SUB-294907,2026-05-25T16:05:19.451178,SUB-000038,michelle88,+916656933137,405840779302639,100.121.196.67,55005,49.44.190.38,10403,142.250.190.46,443,TCP,24108115,500890635,Jio,CELLULAR
IPD-SUB-735410,2026-05-25T16:12:18.451178,SUB-000067,brandon70,+917561403846,405072084321586,100.91.91.108,54873,117.193.115.212,6980,31.13.88.49,443,TCP,6078400,49588494,BSNL,CELLULAR
IPD-SUB-680220,2026-05-25T16:14:22.451178,SUB-000054,jennifer51,+917089106615,405840896588765,100.86.162.106,55405,93.84.98.94,23186,142.250.190.46,443,TCP,98568871,2007250167,Jio,CELLULAR
IPD-SUB-564141,2026-05-25T16:13:23.451178,SUB-000066,savannaholiver,+919730116907,405451522659684,100.118.0.95,62896,106.198.213.108,28067,142.250.190.46,443,TCP,23444878,432631899,Airtel,CELLULAR
IPD-SUB-552197,2026-05-25T16:02:18.451178,SUB-000093,maryharper,+918502435585,405840149114064,100.78.247.175,61223,1.194.169.102,46715,157.240.16.53,443,TCP,268633920,1865652255,Jio,CELLULAR
IPD-SUB-406217,2026-05-25T16:06:34.451178,SUB-000010,cliu,+919870368390,405840606862667,100.113.254.32,63704,24.251.64.201,48336,23.212.248.51,443,TCP,7012168,154376244,Jio,CELLULAR
IPD-SUB-502762,2026-05-25T16:03:00.451178,SUB-000024,shawn08,+919936351080,405457116215737,100.88.147.213,63512,106.197.239.168,31446,157.240.23.174,443,TCP,66593892,278009726,Airtel,CELLULAR
IPD-SUB-693760,2026-05-25T16:05:09.451178,SUB-000052,debra64,+919910371149,405840797384972,100.78.108.1,49653,57.72.72.119,14746,172.217.16.142,443,TCP,7167301,117722329,Jio,CELLULAR
IPD-SUB-504571,2026-05-25T16:04:44.451178,SUB-000083,jason31,+918550653630,405459809705526,100.127.123.236,55620,106.204.177.220,7274,157.240.16.53,443,TCP,9751177,76221761,Airtel,CELLULAR
IPD-SUB-407246,2026-05-25T16:23:24.451178,SUB-000026,danielfarmer,+919980189677,405840707354890,100.112.42.33,53639,49.44.187.88,17138,157.240.16.53,443,TCP,6456549,35518800,Jio,CELLULAR
IPD-SUB-509713,2026-05-25T16:23:07.451178,SUB-000078,katelyngreene,+916833418890,405840565392826,100.90.64.150,55839,48.49.14.148,27179,157.240.23.174,443,TCP,15206841,125357274,Jio,CELLULAR
IPD-SUB-249098,2026-05-25T16:28:32.451178,SUB-000015,melissahaynes,+919204600776,405457573697035,100.73.229.53,54520,106.197.150.166,31748,157.240.16.53,443,TCP,232151287,942712443,Airtel,CELLULAR
IPD-SUB-409991,2026-05-25T16:22:45.451178,SUB-000009,montoyamichelle,+916728175810,405453399194132,100.96.23.215,54758,106.199.34.149,37688,172.217.16.142,443,TCP,148611,4685542,Airtel,CELLULAR
IPD-SUB-205622,2026-05-25T16:22:01.451178,SUB-000060,levans,+917104001886,405840650391366,100.98.12.36,49190,49.33.224.135,38648,157.240.16.53,443,TCP,25023391,147824509,Jio,CELLULAR
IPD-SUB-143082,2026-05-25T16:24:22.451178,SUB-000041,vhall,+918848792320,405452716129788,100.72.105.13,53814,106.207.246.45,34579,172.217.16.142,443,TCP,4643239,75217863,Airtel,CELLULAR
IPD-SUB-962182,2026-05-25T16:19:42.451178,SUB-000095,latashadyer,+917499589805,405840470025420,100.86.193.158,50621,79.217.31.120,24745,142.250.190.46,443,TCP,30812307,585764082,Jio,CELLULAR
IPD-SUB-181931,2026-05-25T16:26:40.451178,SUB-000077,cedwards,+919319939549,405454041887165,100.111.108.31,63359,106.197.57.209,21612,103.14.161.45,443,TCP,59391823,77479892,Airtel,CELLULAR
IPD-SUB-762989,2026-05-25T16:25:12.451178,SUB-000059,kristine26,+916678634340,405452148277948,100.67.89.104,60323,223.179.89.77,1674,157.240.23.174,443,TCP,360233829,1666348739,Airtel,CELLULAR
IPD-SUB-516928,2026-05-25T16:25:42.451178,SUB-000093,maryharper,+918502435585,405840149114064,100.78.247.175,64962,49.44.200.246,15300,23.212.248.60,443,TCP,149928326,1861305605,Jio,CELLULAR
IPD-SUB-532085,2026-05-25T16:29:02.451178,SUB-000054,jennifer51,+917089106615,405840896588765,100.86.162.106,57916,93.75.107.42,26351,31.13.88.49,443,TCP,133032744,1054321216,Jio,CELLULAR
IPD-SUB-223647,2026-05-25T16:40:21.451178,SUB-000064,josephsandoval,+918630884248,405840780465999,100.67.60.69,58242,49.40.176.202,45538,31.13.88.49,443,TCP,54986811,282741526,Jio,CELLULAR
IPD-SUB-380373,2026-05-25T16:39:55.451178,SUB-000047,fletcherstephen,+916734332742,405840687937880,100.109.61.116,63434,35.235.150.11,19198,172.217.16.142,443,TCP,405840,7178849,Jio,CELLULAR
IPD-SUB-414637,2026-05-25T16:45:54.451178,SUB-000011,jeffreytucker,+917323548258,405840105244043,100.107.178.174,49862,49.43.30.123,39743,8.8.8.8,53,UDP,1796997,11441204,Jio,CELLULAR
IPD-SUB-784834,2026-05-25T16:36:58.451178,SUB-000059,kristine26,+916678634340,405452148277948,100.67.89.104,59603,223.178.227.119,12158,31.13.88.49,443,TCP,265904594,1575440020,Airtel,CELLULAR
IPD-SUB-770866,2026-05-25T16:40:07.451178,SUB-000046,mahoneyfrank,+918221902139,405184831884554,100.88.148.61,49219,150.129.177.6,12367,142.250.190.46,443,TCP,29603839,791821030,Vodafone Idea,CELLULAR
IPD-SUB-625069,2026-05-25T16:38:09.451178,SUB-000034,collinschristopher,+918599944473,405070905458304,100.89.231.71,53223,117.198.95.22,21906,172.217.16.142,443,TCP,12159995,160405282,BSNL,CELLULAR
IPD-SUB-537139,2026-05-25T16:39:38.451178,SUB-000052,debra64,+919910371149,405840797384972,100.78.108.1,51582,49.33.130.191,8981,157.240.16.53,443,TCP,24168000,158481919,Jio,CELLULAR
IPD-SUB-167687,2026-05-25T16:33:50.451178,SUB-000098,tbuckley,+919069273877,405456235986950,100.94.107.101,51173,106.205.5.237,45663,31.13.88.49,443,TCP,28264171,132892246,Airtel,CELLULAR
IPD-SUB-194272,2026-05-25T16:35:02.451178,SUB-000030,karen27,+916583026456,405459844250072,100.79.0.40,56152,223.179.35.28,35330,157.240.16.53,443,TCP,61574164,321399131,Airtel,CELLULAR
IPD-SUB-407137,2026-05-25T16:34:25.451178,SUB-000092,paigedunn,+916510912543,405459881103287,100.76.42.64,51152,106.196.113.232,19494,172.217.16.142,443,TCP,668643,17454771,Airtel,CELLULAR
IPD-SUB-393047,2026-05-25T16:33:58.451178,SUB-000026,danielfarmer,+919980189677,405840707354890,100.112.42.33,49958,52.50.2.65,11333,31.13.88.49,443,TCP,26698596,111565953,Jio,CELLULAR
IPD-SUB-807577,2026-05-25T16:46:25.451178,SUB-000044,williamsgregory,+918839090468,405451292994832,100.109.1.107,60020,223.179.128.171,26235,142.250.190.46,443,TCP,3317140,81163768,Airtel,CELLULAR
IPD-SUB-761219,2026-05-25T16:42:20.451178,SUB-000095,latashadyer,+917499589805,405840470025420,100.86.193.158,61141,5.149.49.6,8986,157.240.16.53,443,TCP,211989430,1092923322,Jio,CELLULAR
IPD-SUB-451875,2026-05-25T16:43:56.451178,SUB-000042,howardjeremy,+917276592488,405840437328367,100.96.42.25,55214,67.134.65.82,9213,31.13.88.49,443,TCP,16125969,107854831,Jio,CELLULAR
IPD-SUB-313897,2026-05-25T16:32:19.451178,SUB-000037,hendersonnicole,+918401937018,405451682674034,100.79.235.27,54256,223.177.76.140,33807,157.240.13.35,443,TCP,30052333,154229047,Airtel,CELLULAR
IPD-SUB-260286,2026-05-25T16:32:52.451178,SUB-000097,martineztyler,+919276513825,405840102762415,100.85.107.149,62871,12.231.255.30,39318,8.8.8.8,53,UDP,193734679,1008492722,Jio,CELLULAR
IPD-SUB-708987,2026-05-25T16:32:20.451178,SUB-000061,josephpowers,+917664589287,405071689858824,100.114.120.24,54918,210.212.182.168,20386,31.13.88.49,443,TCP,8967347,66135231,BSNL,CELLULAR
IPD-SUB-711692,2026-05-25T16:47:07.451178,SUB-000040,maddenjason,+917415761105,405455549473246,100.119.51.75,60389,223.182.91.220,13585,157.240.23.174,443,TCP,10066190,79028444,Airtel,CELLULAR
IPD-SUB-792206,2026-05-25T16:59:28.451178,SUB-000075,robertbaker,+917142018505,405185816675843,100.92.114.232,60634,27.57.25.181,3417,172.217.16.142,443,TCP,90555737,1059366945,Vodafone Idea,CELLULAR
IPD-SUB-248755,2026-05-25T16:53:12.451178,SUB-000020,barkerkyle,+917914396936,405840527638505,100.105.128.111,59205,49.35.189.58,49003,172.217.16.142,443,TCP,6899635,97231120,Jio,CELLULAR
IPD-SUB-809003,2026-05-25T16:47:34.451178,SUB-000094,melissarogers,+916137784956,405450625972518,100.88.137.86,58799,106.198.95.172,5970,157.240.23.174,443,TCP,125818531,698581047,Airtel,CELLULAR
IPD-SUB-223654,2026-05-25T16:52:36.451178,SUB-000009,montoyamichelle,+916728175810,405453399194132,100.96.23.215,49790,106.195.250.77,17275,172.217.16.142,443,TCP,1311647,26352424,Airtel,CELLULAR
IPD-SUB-868592,2026-05-25T16:53:52.451178,SUB-000093,maryharper,+918502435585,405840149114064,100.78.247.175,63669,49.37.194.166,27539,142.250.190.46,443,TCP,48142055,855077274,Jio,CELLULAR
IPD-SUB-672868,2026-05-25T17:10:36.451178,SUB-000045,cassandra03,+916959580968,405182580077129,100.70.23.84,57463,27.56.218.153,38157,157.240.13.35,443,TCP,13754756,102966446,Vodafone Idea,CELLULAR
IPD-SUB-431067,2026-05-25T17:05:01.451178,SUB-000066,savannaholiver,+919730116907,405451522659684,100.118.0.95,58002,106.201.17.27,6342,8.8.4.4,53,UDP,302714946,1583210390,Airtel,CELLULAR
IPD-SUB-606240,2026-05-25T17:03:57.451178,SUB-000054,jennifer51,+917089106615,405840896588765,100.86.162.106,57524,194.220.29.48,14177,157.240.23.174,443,TCP,165020468,918908323,Jio,CELLULAR
IPD-SUB-380451,2026-05-25T17:13:35.451178,SUB-000087,millerherbert,+919929356932,405840495948874,100.127.47.232,49731,74.90.148.144,9138,157.240.13.35,443,TCP,16214626,77791235,Jio,CELLULAR
IPD-SUB-400351,2026-05-25T17:03:39.451178,SUB-000046,mahoneyfrank,+918221902139,405184831884554,100.88.148.61,57561,27.57.14.102,29714,103.14.161.45,443,TCP,1130014435,1014439826,Vodafone Idea,CELLULAR
IPD-SUB-926457,2026-05-25T17:07:51.451178,SUB-000062,jacquelineshaw,+917552240168,405450791993506,100.78.82.253,59516,223.176.50.111,39854,23.212.248.51,443,TCP,32755564,720570732,Airtel,CELLULAR
IPD-SUB-178299,2026-05-25T17:14:33.451178,SUB-000020,barkerkyle,+917914396936,405840527638505,100.105.128.111,61680,49.40.255.132,11411,31.13.88.49,443,TCP,11950669,80709811,Jio,CELLULAR
IPD-SUB-166625,2026-05-25T17:16:27.451178,SUB-000025,ddawson,+919055580641,405840833430840,100.96.93.58,49597,47.115.184.252,38920,157.240.23.174,443,TCP,21497482,181077817,Jio,CELLULAR
IPD-SUB-254798,2026-05-25T17:03:11.451178,SUB-000091,keithrobert,+916983872621,405840834041678,100.73.117.48,64022,49.39.44.215,10584,103.14.161.45,443,TCP,9928368,6819944,Jio,CELLULAR
IPD-SUB-292450,2026-05-25T17:09:38.451178,SUB-000079,steinfrank,+918140232785,405185023088106,100.117.225.227,50051,27.57.192.193,40779,172.217.16.142,443,TCP,9360748,114146817,Vodafone Idea,CELLULAR
IPD-SUB-423379,2026-05-25T17:11:17.451178,SUB-000052,debra64,+919910371149,405840797384972,100.78.108.1,63558,163.78.238.159,24967,172.217.16.142,443,TCP,4340694,53487523,Jio,CELLULAR
IPD-SUB-953040,2026-05-25T17:18:13.451178,SUB-000060,levans,+917104001886,405840650391366,100.98.12.36,49830,49.46.125.103,40713,23.212.248.60,443,TCP,10746962,131608985,Jio,CELLULAR
IPD-SUB-414512,2026-05-25T17:27:12.451178,SUB-000072,nglover,+918245244001,405840552455381,100.103.81.35,61990,49.45.98.26,8206,157.240.16.53,443,TCP,2946050,16730413,Jio,CELLULAR
IPD-SUB-691271,2026-05-25T17:30:03.451178,SUB-000007,crystalbaker,+919278515314,405453749736939,100.107.241.124,52147,106.204.111.31,10302,103.14.161.45,443,TCP,94551338,69588708,Airtel,CELLULAR
IPD-SUB-657557,2026-05-25T17:16:45.451178,SUB-000075,robertbaker,+917142018505,405185816675843,100.92.114.232,54923,150.129.27.77,6535,157.240.23.174,443,TCP,284854140,1835062232,Vodafone Idea,CELLULAR
IPD-SUB-346538,2026-05-25T17:27:09.451178,SUB-000054,jennifer51,+917089106615,405840896588765,100.86.162.106,58844,117.20.72.150,45579,103.14.161.45,443,TCP,840730707,1253282202,Jio,CELLULAR
IPD-SUB-822882,2026-05-25T17:23:49.451178,SUB-000081,egilbert,+917007647892,405840511615817,100.92.209.8,60929,49.47.152.236,23457,8.8.8.8,53,UDP,50914416,455622909,Jio,CELLULAR
IPD-SUB-604873,2026-05-25T17:29:44.451178,SUB-000100,hollymartinez,+918179913308,405182613830461,100.88.116.64,55642,150.129.120.242,32783,157.240.23.174,443,TCP,1729752,13997112,Vodafone Idea,CELLULAR
IPD-SUB-338458,2026-05-25T17:26:42.451178,SUB-000010,cliu,+919870368390,405840606862667,100.113.254.32,52123,87.194.201.169,6390,142.250.190.46,443,TCP,4162881,126716484,Jio,CELLULAR
IPD-SUB-651940,2026-05-25T17:23:24.451178,SUB-000097,martineztyler,+919276513825,405840102762415,100.85.107.149,62640,49.43.194.52,19567,142.250.190.46,443,TCP,81416212,1428159100,Jio,CELLULAR
IPD-SUB-489537,2026-05-25T17:29:02.451178,SUB-000059,kristine26,+916678634340,405452148277948,100.67.89.104,63237,223.183.35.159,11179,157.240.16.53,443,TCP,171800899,813641024,Airtel,CELLULAR
IPD-SUB-597198,2026-05-25T17:31:02.451178,SUB-000028,nancy52,+916309679899,405452267672852,100.107.45.187,65193,223.181.18.143,18525,103.14.161.45,443,TCP,399197041,269823895,Airtel,CELLULAR
IPD-SUB-258494,2026-05-25T17:22:34.451178,SUB-000076,brenda36,+919977738198,405455110612045,100.78.87.157,54509,106.207.9.153,11815,142.250.190.46,443,TCP,43446139,525535809,Airtel,CELLULAR
IPD-SUB-760671,2026-05-25T17:25:49.451178,SUB-000032,ugonzalez,+916318903853,405840307262584,100.82.84.150,53497,208.223.76.206,40289,157.240.13.35,443,TCP,157655231,1292637020,Jio,CELLULAR
IPD-SUB-120405,2026-05-25T17:34:23.451178,SUB-000008,michaeljackson,+917820984601,405189034500367,100.115.222.52,51274,150.129.233.5,37097,23.212.248.51,443,TCP,148081802,1710197065,Vodafone Idea,CELLULAR
IPD-SUB-238304,2026-05-25T17:37:56.451178,SUB-000093,maryharper,+918502435585,405840149114064,100.78.247.175,53430,49.34.138.25,3640,142.250.190.46,443,TCP,77615623,1878576792,Jio,CELLULAR
IPD-SUB-754470,2026-05-25T17:44:22.451178,SUB-000067,brandon70,+917561403846,405072084321586,100.91.91.108,58863,117.196.152.60,39713,157.240.16.53,443,TCP,2851586,18494720,BSNL,CELLULAR
IPD-SUB-501785,2026-05-25T17:41:27.451178,SUB-000059,kristine26,+916678634340,405452148277948,100.67.89.104,50642,106.197.206.211,23233,157.240.23.174,443,TCP,117243532,834663971,Airtel,CELLULAR
IPD-SUB-484854,2026-05-25T17:34:41.451178,SUB-000014,fjimenez,+916924733827,405456689423576,100.73.38.217,56339,106.205.172.218,42374,157.240.23.174,443,TCP,1303476,11620996,Airtel,CELLULAR
IPD-SUB-488285,2026-05-25T17:35:29.451178,SUB-000054,jennifer51,+917089106615,405840896588765,100.86.162.106,50166,49.39.176.229,37646,31.13.88.49,443,TCP,170585767,885733889,Jio,CELLULAR
IPD-SUB-909911,2026-05-25T17:39:27.451178,SUB-000051,jlucas,+917895494009,405840895048275,100.120.240.59,60402,4.1.133.29,48042,172.217.16.142,443,TCP,3067940,63061572,Jio,CELLULAR
IPD-SUB-425999,2026-05-25T17:39:16.451178,SUB-000024,shawn08,+919936351080,405457116215737,100.88.147.213,57036,223.176.154.75,1988,157.240.16.53,443,TCP,128042994,763453881,Airtel,CELLULAR
IPD-SUB-628298,2026-05-25T17:31:37.451178,SUB-000060,levans,+917104001886,405840650391366,100.98.12.36,56769,49.33.214.194,45427,142.250.190.46,443,TCP,10310266,188225215,Jio,CELLULAR
IPD-SUB-409775,2026-05-25T17:45:10.451178,SUB-000100,hollymartinez,+918179913308,405182613830461,100.88.116.64,50841,27.59.164.27,11973,157.240.23.174,443,TCP,1797111,9192940,Vodafone Idea,CELLULAR
IPD-SUB-676967,2026-05-25T17:36:09.451178,SUB-000097,martineztyler,+919276513825,405840102762415,100.85.107.149,53716,124.153.100.12,15706,157.240.23.174,443,TCP,383917382,1692904069,Jio,CELLULAR
IPD-SUB-173085,2026-05-25T17:31:36.451178,SUB-000042,howardjeremy,+917276592488,405840437328367,100.96.42.25,50685,49.46.20.214,9561,31.13.88.49,443,TCP,9121699,56091038,Jio,CELLULAR
IPD-SUB-925769,2026-05-25T17:46:21.451178,SUB-000094,melissarogers,+916137784956,405450625972518,100.88.137.86,55941,106.199.130.175,34926,172.217.16.142,443,TCP,36510829,517237800,Airtel,CELLULAR
IPD-SUB-605757,2026-05-25T17:57:33.451178,SUB-000022,charles55,+919819755736,405451946439526,100.124.168.224,54151,106.200.43.157,8597,157.240.16.53,443,TCP,167346860,743148150,Airtel,CELLULAR
IPD-SUB-589811,2026-05-25T17:54:33.451178,SUB-000032,ugonzalez,+916318903853,405840307262584,100.82.84.150,52037,49.32.111.249,10901,157.240.16.53,443,TCP,293509808,1637010912,Jio,CELLULAR
IPD-SUB-714072,2026-05-25T17:54:16.451178,SUB-000071,smiththomas,+919528192376,405840195779499,100.75.24.71,62201,48.129.192.69,9549,103.14.161.45,443,TCP,45999785,45607636,Jio,CELLULAR
IPD-SUB-755842,2026-05-25T17:50:21.451178,SUB-000098,tbuckley,+919069273877,405456235986950,100.94.107.101,58532,223.183.211.199,9568,172.217.16.142,443,TCP,1014297,19674413,Airtel,CELLULAR
IPD-SUB-916320,2026-05-25T17:48:04.451178,SUB-000059,kristine26,+916678634340,405452148277948,100.67.89.104,57657,106.193.101.165,22799,157.240.13.35,443,TCP,151294554,670120100,Airtel,CELLULAR
IPD-SUB-741744,2026-05-25T17:47:24.451178,SUB-000009,montoyamichelle,+916728175810,405453399194132,100.96.23.215,57258,223.181.245.218,47991,157.240.13.35,443,TCP,4460784,21548318,Airtel,CELLULAR
IPD-SUB-640805,2026-05-25T18:01:21.451178,SUB-000003,gutierrezlucas,+917228953943,405450884229353,100.119.154.124,50490,106.206.21.180,45918,172.217.16.142,443,TCP,7506326,96179937,Airtel,CELLULAR
IPD-SUB-862901,2026-05-25T17:48:14.451178,SUB-000048,jarvisdean,+916010506738,405184288056513,100.77.82.198,62692,27.56.32.12,3903,31.13.88.49,443,TCP,300666971,1653882985,Vodafone Idea,CELLULAR
IPD-SUB-797844,2026-05-25T17:54:59.451178,SUB-000066,savannaholiver,+919730116907,405451522659684,100.118.0.95,58064,223.177.174.29,7717,142.250.190.46,443,TCP,25095087,452870424,Airtel,CELLULAR
IPD-SUB-855439,2026-05-25T17:50:41.451178,SUB-000076,brenda36,+919977738198,405455110612045,100.78.87.157,62473,106.195.151.196,34426,23.212.248.51,443,TCP,12580195,252737820,Airtel,CELLULAR
IPD-SUB-891701,2026-05-25T17:47:02.451178,SUB-000097,martineztyler,+919276513825,405840102762415,100.85.107.149,51904,60.248.74.174,8654,172.217.16.142,443,TCP,63287342,1744879232,Jio,CELLULAR
IPD-SUB-746383,2026-05-25T18:07:44.451178,SUB-000010,cliu,+919870368390,405840606862667,100.113.254.32,63017,39.41.158.82,27429,157.240.16.53,443,TCP,40460069,167269638,Jio,CELLULAR
IPD-SUB-181664,2026-05-25T18:12:36.451178,SUB-000017,baileysteven,+916364937963,405186741986270,100.103.76.177,56838,150.129.67.73,34213,142.250.190.46,443,TCP,102540409,1290860197,Vodafone Idea,CELLULAR
IPD-SUB-425931,2026-05-25T18:05:49.451178,SUB-000022,charles55,+919819755736,405451946439526,100.124.168.224,54175,106.200.111.9,5134,103.14.161.45,443,TCP,587333936,780679029,Airtel,CELLULAR
IPD-SUB-835728,2026-05-25T18:04:19.451178,SUB-000071,smiththomas,+919528192376,N/A (BROADBAND),192.168.1.45,58438,103.85.206.241,37820,157.240.13.35,443,TCP,24361502,151653340,Tata Play Fiber,BROADBAND
IPD-SUB-792897,2026-05-25T18:13:29.451178,SUB-000008,michaeljackson,+917820984601,405189034500367,100.115.222.52,55579,27.59.135.205,35359,157.240.23.174,443,TCP,205506048,1287671386,Vodafone Idea,CELLULAR
IPD-SUB-323360,2026-05-25T18:11:32.451178,SUB-000046,mahoneyfrank,+918221902139,N/A (BROADBAND),192.168.1.249,59211,49.206.128.138,22082,8.8.8.8,53,UDP,291385224,1761284892,ACT Fibernet,BROADBAND
IPD-SUB-632548,2026-05-25T18:09:25.451178,SUB-000097,martineztyler,+919276513825,405840102762415,100.85.107.149,63813,49.38.7.64,14869,23.212.248.51,443,TCP,46002468,677045289,Jio,CELLULAR
IPD-SUB-970501,2026-05-25T18:11:41.451178,SUB-000007,crystalbaker,+919278515314,N/A (BROADBAND),192.168.1.55,57522,103.85.204.196,36728,31.13.88.49,443,TCP,14317133,125012546,Tata Play Fiber,BROADBAND
